absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
207,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",225,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3402097235, 713564619483164672, 725870553853100032]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block,muslimban,nobannowall,refugee,refugeeswelcome,people","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,muslimban,nobannowall,refugee,refugeeswelcome,people","{'Theme: U.S. Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block, muslimban, nobannowall, refugee, refugeeswelcome, people'}",Theme: U.S. Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, muslimban, nobannowall, refugee, refugeeswelcome, people'}",US Travel Ban Controversy
208,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",226,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3070465286, 3355995095, 4065570080, 813037940704153600]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal, people'}",Travel Ban Controversy,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
209,5,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'nodapl', 'read', 'impeachtrump', 'flynn']",227,0,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'nodapl', 'read', 'impeachtrump', 'flynn']",12,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance']",0,"['muslimban', 'resist', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance', 'amjoy']","[1659800905, 830373537110228995, 830373537110229000]","resist,muslimban,theresistance,trumprussia,dworkinreport,trumpleak,trump,tie,nodapl,read,impeachtrump,flynn,resistance,amjoy","resist,muslimban,theresistance,trumprussia,dworkinreport,trumpleak,trump,tie,nodapl,read,impeachtrump,flynn,resistance","resist,muslimban,theresistance,trumprussia,dworkinreport,trumpleak,trump,tie,nodapl,read,impeachtrump,flynn,resistance,amjoy","{'Political Resistance and Controversies': 'resist, theresistance, resistance, muslimban, nodapl, impeachtrump, amjoy', 'Trump Administration and Allegations': 'trumprussia, dworkinreport, trumpleak, trump, flynn'}",Political Resistance and Controversies.Trump Administration and Allegations,"{'Political Resistance and Opposition': ['resist', 'theresistance', 'resistance', 'impeachtrump'], 'Controversies and Investigations': ['muslimban', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'flynn'], 'Environmental and Indigenous Rights': ['nodapl']}",Political Resistance and Opposition.Controversies and Investigations.Environmental and Indigenous Rights,"{'Political Resistance and Activism': ['resist', 'theresistance', 'resistance', 'amjoy'], 'Trump Administration Controversies': ['muslimban', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'impeachtrump', 'flynn'], 'Environmental and Indigenous Rights': ['nodapl']}",Political Resistance and Activism.Trump Administration Controversies.Environmental and Indigenous Rights
210,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",228,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[378004583, 4898366206, 759999409178366000]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
211,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",229,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[26773353, 599857189, 4759057768]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
212,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",230,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[731118334561947600, 817862334614044672, 826812832582946817]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'people']}",US Immigration Policy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
213,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",231,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[208711400, 242463076, 4699304792]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, nomuslimban, people'}",US Immigration Policy,"{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'nomuslimban'], 'Art and Activism': ['art_bxlart']}",US Immigration Policy.Art and Activism,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
214,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",233,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[585341968, 2876051585, 2876194565]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal, people'}",Travel Ban Controversy,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
215,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",234,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[1360077103, 2595075732, 3102592241]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'people']}",US Immigration Policy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
216,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",240,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[1365245598, 721421306852298800, 737061962614329344, 743430370662617088]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,muslimban,nobannowall,refugee","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","muslimban,nobannowall,muslim,refugee,trump,ban,travel,immigration,order,judge,court,president,trumps","{'US Immigration Policy': ['ban', 'travel', 'immigration', 'order', 'court', 'judge', 'appeal', 'federal', 'rule', 'refugee'], 'Trump Administration': ['trump', 'trumps', 'president', 'donald', 'white_house'], 'Controversial Travel Ban': ['muslim', 'muslimban', 'nobannowall']}",US Immigration Policy.Trump Administration.Controversial Travel Ban,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, ban, travel, immigration, order, judge, court, president, trumps'}",US Immigration Policy Controversy
217,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",244,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[2530140846, 2816849778, 3577871723]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Travel Ban,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
218,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",245,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",3,"['ban', 'trump', 'travel', 'trumps', 'nomuslimban', 'protest', 'muslim']","[2943704976, 777651801839378400, 828737973784948736]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,block,nomuslimban,protest","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,nomuslimban,protest","{'Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal, block, nomuslimban, protest'}",Travel Ban Controversy,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, nomuslimban, protest'}",US Travel Ban Controversy
